Day fraction since midnight on 	air chamber (200kPa) (cm)	waste (100 psi) (cm)	PID control (0 to 1)	Pump Control ()				
0.555668998	-254.6352539	2.673653364	0.713983512	1.429636804				
0.555669068	-256.3403625	-4.42955637	0.713983512	1.429636804				
0.555669137	-250.5430603	-19.00984192	0.713983512	1.429636804				
0.555669206	-246.1098175	-5.551121235	0.713983512	1.429636804				
0.555669276	-245.4277649	-7.794243813	0.713983512	1.429636804				
0.555669345	-247.6633148	-7.295766354	0.713983512	1.429636804				
0.555669415	-248.8379669	-12.2804842	0.710740992	1.427967024				
0.555669484	-249.8610229	5.664477348	0.709777072	1.421481984				
0.555669553	-246.4508057	10.64917946	0.709777072	1.421481984				
0.555669623	-240.3882751	13.64001179	0.709777072	1.421481984				
0.555669692	-239.7820282	27.59720993	0.709777072	1.421481984				
0.555669762	-239.7820282	1239.878784	0.709777072	1.421481984				
0.555669831	-238.8726654	1779.224365	0.709777072	1.421481984				
0.5556699	-236.4476624	119.3158264	0.709777072	1.421481984				
0.55566997	-238.2664032	352.2264404	0.706318484	1.419554144				
0.555670039	-240.691391	234.9611206	0.706318484	1.419554144				
0.555670109	-253.2711792	242.3135986	0.705701026	1.412636968				
0.555670178	-286.690918	297.2700195	0.705701026	1.412636968				
0.555670247	-322.8388062	278.2034912	0.705701026	1.412636968				
0.555670317	-346.0280151	279.3250732	0.705701026	1.412636968				
0.555670386	-366.1480713	284.9328613	0.705701026	1.412636968				
0.555670456	-391.6486206	223.9947815	0.705701026	1.412636968				
0.555670525	-400.1361694	265.866394	0.705701026	1.412636968				
0.555670594	-388.0111084	288.7960205	0.707323347	1.411402051				
0.555670664	-375.6965942	237.8273468	0.707323347	1.411402051				
0.555670733	-368.1941833	238.9489441	0.708081879	1.414646694				
0.555670826	-336.8205261	-17.88827324	0.708081879	1.414646694				
0.555670872	-320.7927246	-42.56259537	0.708081879	1.414646694				
0.555670941	-312.2672729	-72.8447113	0.708081879	1.414646694				
0.555671011	-320.1106873	-94.15434265	0.708081879	1.414646694				
0.55567108	-329.6591797	-99.76213837	0.708081879	1.414646694				
0.555671173	-339.4350281	-77.70480347	0.709488833	1.416163759				
0.555671219	-338.8666382	-93.03278351	0.709488833	1.416163759				
0.555671288	-342.276825	-95.27590179	0.709971576	1.418977665				
0.555671358	-352.1663513	-94.15434265	0.709971576	1.418977665				
0.555671427	-352.5452576	-105.9930267	0.709971576	1.418977665				
0.555671497	-347.0510864	-86.30342865	0.709971576	1.418977665				
0.555671566	-340.9127502	-70.60158539	0.709971576	1.418977665				
0.555671635	-327.6130981	-67.23690796	0.709971576	1.418977665				
0.555671705	-321.3231812	-68.10923004	0.709971576	1.418977665				
0.555671774	-314.3133545	-81.81718445	0.711851976	1.419943152				
0.555671844	-311.0168762	-87.0511322	0.711851976	1.419943152				
0.555671913	-311.926239	-70.60158539	0.712152277	1.423703951				
0.555671982	-308.2886963	-61.13063812	0.712152277	1.423703951				
0.555672052	-310.7137146	-69.10617828	0.712152277	1.423703951				
0.555672121	-315.2606506	-61.13063812	0.712152277	1.423703951				
0.555672191	-323.7481995	-65.1184082	0.712152277	1.423703951				
0.55567226	-326.77948	-54.1520462	0.712152277	1.423703951				
0.555672329	-329.8107605	-56.14592743	0.712152277	1.423703951				
0.555672399	-324.0513306	-60.13369751	0.713869748	1.424304555				
0.555672491	-314.313385	-63.87223053	0.714229837	1.427739495				
0.555672538	-311.3199768	-51.16122055	0.714229837	1.427739495				
0.555672607	-309.1980896	-50.41351318	0.714229837	1.427739495				
0.555672676	-308.8570862	-49.29195404	0.714229837	1.427739495				
0.555672746	-302.0367126	-44.80571365	0.714229837	1.427739495				
0.555672815	-300.4074402	-60.13369751	0.714229837	1.427739495				
0.555672885	-296.0626221	-71.10005951	0.714229837	1.427739495				
0.555672954	-299.1949158	-45.9272728	0.714229837	1.427739495				
0.555673023	-299.4980469	-37.20402908	0.715751138	1.428459674				
0.555673093	-299.9906311	-23.49607849	0.716144394	1.431502276				
0.555673162	-299.1949158	-38.2009697	0.716144394	1.431502276				
0.555673232	-299.4980469	-48.17039108	0.716144394	1.431502276				
0.555673301	-299.1949463	-28.23155212	0.716144394	1.431502276				
0.55567337	-296.7698975	-21.25295639	0.716144394	1.431502276				
0.55567344	-296.1636353	-20.25601387	0.716144394	1.431502276				
0.555673509	-294.041748	-24.24378014	0.716144394	1.431502276				
0.555673579	-292.5261536	-43.18568039	0.717778233	1.432288789				
0.555673648	-291.1241455	-27.98232269	0.717778233	1.432288789				
0.555673717	-288.0549927	-24.61763573	0.717778233	1.432288789				
0.555673787	-283.432312	-8.292713165	0.717778233	1.432288789				
0.555673856	-284.0385742	-15.27130413	0.717778233	1.432288789				
0.555673926	-285.2510681	-21.25295639	0.717778233	1.432288789				
0.555673995	-288.8886108	-31.22237587	0.717778233	1.432288789				
0.555674064	-286.1200256	-24.24378967	0.719196971	1.435556465				
0.555674134	-284.5437927	-24.90841103	0.719196971	1.435556465				
0.555674203	-281.916687	-30.22544098	0.71968577	1.438393941				
0.555674273	-280.0979309	-19.25907898	0.71968577	1.438393941				
0.555674342	-280.7041931	-17.26519012	0.71968577	1.438393941				
0.555674411	-279.7947998	-18.26213646	0.71968577	1.438393941				
0.555674481	-276.8013916	-24.61763573	0.71968577	1.438393941				
0.55567455	-277.9760132	-37.2040329	0.71968577	1.438393941				
0.55567462	-271.9134827	-42.18873978	0.721171	1.43937154				
0.555674689	-268.8822327	-13.27741909	0.721171	1.43937154				
0.555674758	-267.2528992	-5.551121235	0.721171	1.43937154				
0.555674828	-266.9118958	-14.52360249	0.721171	1.43937154				
0.555674897	-272.822876	-18.26213264	0.721171	1.43937154				
0.555674967	-267.5939331	-25.73920059	0.721171	1.43937154				
0.555675036	-265.4568787	-13.850667	0.721171	1.43937154				
0.555675105	-266.3662415	-7.19607544	0.720980179	1.442342				
0.555675175	-264.2342529	-0.117789671	0.720980179	1.442342				
0.555675244	-262.1603699	-5.027728558	0.719939621	1.441960357				
0.555675314	-263.1026001	-14.47375107	0.719939621	1.441960357				
0.555675383	-261.9911194	-7.096380711	0.719939621	1.441960357				
0.555675452	-259.5004272	-9.813044548	0.719939621	1.441960357				
0.555675522	-255.7871399	5.465096474	0.719939621	1.441960357				
0.555675591	-252.2102356	-10.61891174	0.719939621	1.441960357				
0.555675661	-254.0289764	-30.22543716	0.719939621	1.441960357				
0.55567573	-253.9532318	-7.794239521	0.715391486	1.439879242				
0.555675823	-250.6794434	-8.841025353	0.715391486	1.439879242				
0.555675869	-244.9784851	-14.1319437	0.714691376	1.430782972				
0.555675938	-252.8164825	-8.168094635	0.714691376	1.430782972				
0.555676008	-250.588501	-2.784601927	0.714691376	1.430782972				
0.555676077	-250.4925232	-6.631136417	0.714691376	1.430782972				
0.555676146	-250.2020264	5.664477348	0.714691376	1.430782972				
0.555676216	-246.1098175	-5.551125526	0.714691376	1.430782972				
0.555676285	-244.6320801	11.64612579	0.714691376	1.430782972				
0.555676355	-247.7239532	-3.906167269	0.710824575	1.429382751				
0.555676424	-247.5420685	7.234656811	0.710824575	1.429382751				
0.555676493	-243.8136292	19.42227936	0.709983533	1.421649149				
0.555676586	-239.9714966	18.00163269	0.709983533	1.421649149				
0.555676632	-244.9351654	27.5972023	0.709983533	1.421649149				
0.555676702	-242.3586121	59.49934769	0.709983533	1.421649149				
0.555676771	-238.6074066	675.2357178	0.709983533	1.421649149				
0.55567684	-238.9484406	-272.4823608	0.709983533	1.421649149				
0.55567691	-234.3257294	271.8479919	0.709983533	1.421649149				
0.555676979	-242.0858002	204.7870483	0.706863267	1.419967065				
0.555677072	-254.0668945	47.16218185	0.706075919	1.413726533				
0.555677118	-274.5279541	162.3089752	0.706075919	1.413726533				
0.555677187	-304.0828247	402.6965942	0.706075919	1.413726533				
0.555677257	-338.6014099	150.2210541	0.706075919	1.413726533				
0.555677326	-353.5303955	366.8067932	0.706075919	1.413726533				
0.555677396	-373.9914856	254.6507416	0.706075919	1.413726533				
0.555677465	-382.8580017	240.9427795	0.706075919	1.413726533				
0.555677534	-382.5169373	314.0934143	0.70755092	1.412151839				
0.555677604	-380.0893555	274.1741943	0.70755092	1.412151839				
0.555677673	-368.0653687	234.1636047	0.708317425	1.415101839				
0.555677743	-346.8464661	156.0697784	0.708317425	1.415101839				
0.555677812	-325.5669556	-3.307995081	0.708317425	1.415101839				
0.555677882	-311.0168762	-18.26213264	0.708317425	1.415101839				
0.555677951	-318.8981934	-55.14898682	0.708317425	1.415101839				
0.55567802	-324.9606934	-85.05725098	0.708317425	1.415101839				
0.55567809	-328.9013367	-81.0694809	0.708317425	1.415101839				
0.555678159	-332.5388794	-72.09700012	0.7096044	1.41663485				
0.555678229	-337.72995	-68.73232269	0.7096044	1.41663485				
0.555678298	-342.6632996	-58.93736649	0.710008653	1.419208799				
0.55567839	-344.322937	-123.3148956	0.710008653	1.419208799				
0.555678437	-338.5256348	-88.54654694	0.710008653	1.419208799				
0.555678506	-338.5256348	-73.96627045	0.710008653	1.419208799				
0.555678576	-335.115448	-81.81718445	0.710008653	1.419208799				
0.555678645	-322.2325745	-70.1031189	0.710008653	1.419208799				
0.555678714	-315.5637817	-71.10005951	0.710008653	1.419208799				
0.555678784	-311.926239	-79.07559204	0.712021172	1.420017305				
0.555678853	-308.8571167	-75.08782959	0.712021172	1.420017305				
0.555678923	-306.7528687	-83.59506226	0.712320639	1.424042343				
0.555678992	-305.35849	-83.39567566	0.712320639	1.424042343				
0.555679061	-309.5012512	-54.1520462	0.712320639	1.424042343				
0.555679131	-319.504425	-57.14287186	0.712320639	1.424042343				
0.5556792	-324.3544312	-74.09088898	0.712320639	1.424042343				
0.55567927	-318.8981323	-73.09394073	0.712320639	1.424042343				
0.555679339	-309.8043823	-77.08171082	0.713685127	1.424641278				
0.555679431	-307.970459	-76.95709229	0.713685127	1.424641278				
0.555679501	-304.0828247	-82.93874359	0.713685127	1.424641278				
0.55567957	-304.0828552	-73.96627045	0.713685127	1.424641278				
0.55567964	-299.3085938	-62.75066757	0.713685127	1.424641278				
0.555679709	-299.3085632	-48.1703949	0.713685127	1.424641278				
0.555679778	-296.5804443	-51.53506851	0.713685127	1.424641278				
0.555679848	-293.8523254	-59.38599014	0.71516145	1.427370254				
0.555679917	-293.8522949	-53.77819061	0.71516145	1.427370254				
0.555679987	-294.8753357	-25.73920059	0.715544988	1.4303229				
0.555680056	-294.3070068	-29.85158157	0.715544988	1.4303229				
0.555680125	-296.5804443	-31.3469944	0.715544988	1.4303229				
0.555680195	-293.8522949	-32.46855545	0.715544988	1.4303229				
0.555680264	-294.8753662	-43.68415451	0.715544988	1.4303229				
0.555680334	-296.2394409	-39.19791412	0.715544988	1.4303229				
0.555680403	-296.2394409	-16.76671982	0.715544988	1.4303229				
0.555680472	-291.6243286	-33.36580276	0.717009862	1.431089976				
0.555680542	-281.4619751	-33.59012222	0.717009862	1.431089976				
0.555680611	-282.5986938	-19.0098381	0.717009862	1.431089976				
0.555680681	-280.5526123	-35.83323669	0.717009862	1.431089976				
0.55568075	-278.5065002	-27.98231888	0.717009862	1.431089976				
0.555680819	-275.7783508	-32.46855545	0.717009862	1.431089976				
0.555680889	-276.8013916	-17.88827705	0.717009862	1.431089976				
0.555680958	-280.8936157	-10.0373621	0.718390494	1.434019723				
0.555681028	-281.2346497	-15.64515877	0.718390494	1.434019723				
0.555681097	-281.4619751	-16.31809425	0.718740487	1.436780988				
0.555681167	-276.4603882	-12.2804842	0.718740487	1.436780988				
0.555681236	-276.4603882	-4.429564476	0.718740487	1.436780988				
0.555681305	-276.8013916	-10.03735733	0.718740487	1.436780988				
0.555681375	-270.6630554	-4.429560185	0.718740487	1.436780988				
0.555681444	-271.6861572	-13.40204525	0.718740487	1.436780988				
0.555681514	-274.0732727	-15.64515877	0.718740487	1.436780988				
0.555681583	-268.6169434	-23.49607849	0.720321269	1.437480975				
0.555681652	-265.8888245	-9.364426613	0.720541678	1.440642537				
0.555681722	-266.7982178	-12.35525131	0.720541678	1.440642537				
0.555681791	-266.5708618	-13.40203667	0.720541678	1.440642537				
0.555681861	-262.4786377	-19.0098381	0.720541678	1.440642537				
0.55568193	-267.5939331	-5.55111742	0.720541678	1.440642537				
0.555681999	-261.4555969	-19.0098381	0.720541678	1.440642537				
0.555682069	-262.1376343	-31.3469944	0.720541678	1.440642537				
0.555682138	-261.7966003	-19.00983429	0.720541678	1.440642537				
0.555682208	-262.183136	-9.364422798	0.717122541	1.441083356				
0.555682277	-258.1136475	-28.8795681	0.716188094	1.434245082				
0.555682346	-260.0915527	-19.00984192	0.716188094	1.434245082				
0.555682416	-252.4754791	-24.24378014	0.716188094	1.434245082				
0.555682485	-252.2481384	-20.13139534	0.716188094	1.434245082				
0.555682555	-251.2250824	1.178233028	0.716188094	1.434245082				
