Day fraction since midnight on 	air chamber (200kPa) (cm)	waste (100 psi) (cm)	PID control (0 to 1)	Pump Control ()
0.6690323462	-540.1112670898	8.9369020462	0.2147500756	1.3044991320
0.6690324156	-550.0007934570	-3.4002540112	0.2147500756	1.3044991320
0.6690324850	-554.8886718750	-7.1387844086	0.2147500756	1.3044991320
0.6690325544	-556.9575195313	1.9832344055	0.2095888528	1.2885004535
0.6690326238	-557.9806518555	-15.5878725052	0.2095888528	1.2885004535
0.6690326932	-556.0709228516	-18.0553035736	0.2090110971	1.2575331170
0.6690327626	-553.7520141602	-17.6066818237	0.2090110971	1.2575331170
0.6690328320	-552.3879394531	-20.2236537933	0.2090110971	1.2575331170
0.6690329014	-549.6597900391	8.9369039536	0.2090110971	1.2575331170
0.6690329708	-548.6367187500	-6.7649331093	0.2090110971	1.2575331170
0.6690330402	-541.8164062500	11.1800203323	0.2090110971	1.2575331170
0.6690331327	-544.8854980469	-6.7649374008	0.2090110971	1.2575331170
0.6690331790	-540.4447021484	5.5223793983	0.2059963939	1.2540665824
0.6690332715	-532.0405273438	20.9002075195	0.2059963939	1.2540665824
0.6690333178	-532.6846313477	1.3352189064	0.2059963939	1.2540665824
0.6690333872	-532.6846313477	4.3260474205	0.2059963939	1.2540665824
0.6690334566	-528.4409179688	3.3291003704	0.2059963939	1.2540665824
0.6690335260	-525.4475097656	-3.4002540112	0.2059963939	1.2540665824
0.6690335954	-525.0382080078	-7.6621813774	0.1999037564	1.2359783636
0.6690336648	-520.1958007813	2.1992340088	0.1999037564	1.2359783636
0.6690337573	-522.3782958984	-3.4002540112	0.1999037564	1.2359783636
0.6690338036	-515.1234741211	-9.6976137161	0.1954403869	1.1994225382
0.6690338962	-518.2861328125	-3.4002580643	0.1954403869	1.1994225382
0.6690339424	-515.4063720703	-12.6219635010	0.1954403869	1.1994225382
0.6690340118	-509.7607116699	-20.2236537933	0.1954403869	1.1994225382
0.6690340812	-508.7376098633	-4.6464333534	0.1954403869	1.1994225382
0.6690341506	-510.1016845703	10.0584630966	0.1954403869	1.1994225382
0.6690342200	-505.7063903809	11.3046445847	0.1854049507	1.1726423216
0.6690342894	-505.6053466797	-1.9879181385	0.1854049507	1.1726423216
0.6690343588	-499.9469604492	2.3321616650	0.1854049507	1.1726423216
0.6690344282	-503.9634094238	2.2075433731	0.1854049507	1.1726423216
0.6690344976	-505.3274536133	-5.6433763504	0.1854049507	1.1726423216
0.6690345670	-496.1199340820	-22.4667682648	0.1854049507	1.1726423216
0.6690346364	-494.7331542969	-21.3950595856	0.1741020009	1.1124297043
0.6690347058	-496.2791442871	-3.5497920513	0.1741020009	1.1124297043
0.6690347752	-491.1563110352	11.3046407700	0.1708328476	1.0446120057
0.6690348446	-489.3375244141	-4.7793569565	0.1708328476	1.0446120057
0.6690349140	-485.8894653320	-9.0080518723	0.1708328476	1.0446120057
0.6690349834	-483.8812255859	9.3107566833	0.1708328476	1.0446120057
0.6690350528	-485.0937500000	-5.6433720589	0.1708328476	1.0446120057
0.6690351222	-480.2436828613	-5.6433720589	0.1708328476	1.0446120057
0.6690351917	-484.4875183105	-4.6464333534	0.1708328476	1.0446120057
0.6690352611	-476.8486938477	-6.4409255981	0.1593275813	1.0249970854
0.6690353304	-472.0997009277	-5.7762999535	0.1593275813	1.0249970854
0.6690353998	-473.8856506348	-9.6809902191	0.1558414826	0.9559654877
0.6690354693	-469.8767700195	-3.5830249786	0.1558414826	0.9559654877
0.6690355386	-471.1499023438	9.3107566833	0.1558414826	0.9559654877
0.6690356080	-471.1499023438	9.3107528687	0.1558414826	0.9559654877
0.6690356775	-465.7693786621	1.0859863758	0.1558414826	0.9559654877
0.6690357468	-462.3592224121	-15.7374143600	0.1558414826	0.9559654877
0.6690358394	-460.3131408691	4.4506616592	0.1443936862	0.9350488956
0.6690358857	-461.4700012207	-1.1903729439	0.1443936862	0.9350488956
0.6690359551	-453.7706298828	-8.9665136337	0.1443936862	0.9350488956
0.6690360245	-453.8312377930	2.9967916012	0.1408382026	0.8663621171
0.6690360939	-452.3560180664	10.8061695099	0.1408382026	0.8663621171
0.6690361633	-452.9622802734	-2.6525521278	0.1408382026	0.8663621171
0.6690362327	-450.2341308594	7.3168716431	0.1408382026	0.8663621171
0.6690363021	-450.5372314453	-3.6494908333	0.1408382026	0.8663621171
0.6690363715	-449.0216369629	3.3291044235	0.1408382026	0.8663621171
0.6690364409	-447.5059204102	13.2985239029	0.1292322142	0.8450292155
0.6690365103	-448.7184448242	-2.6525480747	0.1292322142	0.8450292155
0.6690366028	-441.2160949707	0.4130554199	0.1259228944	0.7753932850
0.6690366491	-443.8078308105	0.9364483953	0.1259228944	0.7753932850
0.6690367185	-440.1929931641	1.0859822035	0.1259228944	0.7753932850
0.6690367879	-435.4187927246	3.3291044235	0.1259228944	0.7753932850
0.6690368573	-435.7598266602	8.9369020462	0.1259228944	0.7753932850
0.6690369267	-433.0317077637	14.5447034836	0.1259228944	0.7753932850
0.6690369961	-431.7433776855	7.3168716431	0.1259228944	0.7753932850
0.6690370655	-433.8652343750	2.3321657181	0.1145475053	0.7555373665
0.6690371349	-433.5621032715	11.3046407700	0.1145475053	0.7555373665
0.6690372043	-430.3035278320	24.8630523682	0.1112619005	0.6872850316
0.6690372737	-446.2934570313	9.8424596786	0.1112619005	0.6872850316
0.6690373431	-460.2373352051	-5.6433720589	0.1112619005	0.6872850316
0.6690374125	-486.6093444824	-0.6586624980	0.1112619005	0.6872850316
0.6690374819	-502.3719787598	4.3260431290	0.1112619005	0.6872850316
0.6690375513	-504.9864501953	-9.0080556870	0.1112619005	0.6872850316
0.6690376207	-502.2583007813	1.0859822035	0.1112619005	0.6872850316
0.6690376901	-499.0375671387	4.3260474205	0.1050030453	0.6675714029
0.6690377826	-492.0277709961	5.5722265244	0.1050030453	0.6675714029
0.6690378289	-492.8234863281	8.1891956329	0.1050030453	0.6675714029
0.6690378983	-493.8843994141	-2.6525521278	0.1050030453	0.6675714029
0.6690379677	-489.9437866211	-2.6525521278	0.1050030453	0.6675714029
0.6690380371	-488.2765808105	3.3291044235	0.1050030453	0.6675714029
0.6690381065	-486.9125061035	7.8153409958	0.1002888096	0.6300182718
0.6690381759	-485.2073974609	-3.4002540112	0.1002888096	0.6300182718
0.6690382453	-479.3343200684	-5.6433720589	0.0988788633	0.6017328576
0.6690383147	-477.8186950684	-3.6494948864	0.0988788633	0.6017328576
0.6690383841	-479.8395385742	7.7156500816	0.0988788633	0.6017328576
0.6690384535	-474.1811523438	11.3046407700	0.0988788633	0.6017328576
0.6690385229	-472.4634704590	6.9181008339	0.0988788633	0.6017328576
0.6690385923	-472.6655273438	-10.0299224854	0.0988788633	0.6017328576
0.6690386617	-467.9973144531	-1.5226817131	0.0988788633	0.6017328576
0.6690387311	-469.1795654297	2.2075474262	0.0926701176	0.5932731796
0.6690388005	-468.2474365234	-2.5030059814	0.0926701176	0.5932731796
0.6690388699	-463.9278869629	-2.5030059814	0.0894288670	0.5560207057
0.6690389393	-462.1318664551	-5.2695169449	0.0894288670	0.5560207057
0.6690390087	-457.6758728027	1.0859822035	0.0894288670	0.5560207057
0.6690390781	-460.2373657227	-8.6342000961	0.0894288670	0.5560207057
0.6690391475	-462.1318664551	-7.8864946365	0.0894288670	0.5560207057
0.6690392169	-455.5388488770	12.3015832901	0.0894288670	0.5560207057
0.6690392863	-455.6903991699	5.3229899406	0.0894288670	0.5560207057
0.6690393557	-457.7112731934	14.0960769653	0.0775937323	0.5365732023
0.6690394251	-451.0601501465	0.7121312618	0.0775937323	0.5365732023
0.6690394945	-451.7497253418	-9.2323646545	0.0741893222	0.4655623941
0.6690395639	-447.6069946289	-5.2445974350	0.0741893222	0.4655623941
0.6690396333	-444.2726135254	-7.3049449921	0.0741893222	0.4655623941
0.6690397027	-441.2160949707	-5.6433720589	0.0741893222	0.4655623941
0.6690397721	-441.2160949707	4.4506654739	0.0741893222	0.4655623941
0.6690398415	-437.8059082031	6.3199286461	0.0741893222	0.4655623941
0.6690399341	-439.1699523926	3.3291003704	0.0626129658	0.4451359332
0.6690399803	-441.3979492188	-6.1667695045	0.0626129658	0.4451359332
0.6690400497	-438.6016235352	2.5813984871	0.0626129658	0.4451359332
0.6690401191	-436.4418334961	-2.2786929607	0.0626129658	0.4451359332
0.6690401885	-432.6906433105	-15.7374095917	0.0626129658	0.4451359332
0.6690402579	-430.9855651855	-11.2511739731	0.0626129658	0.4451359332
0.6690403273	-432.6906433105	-13.4942960739	0.0626129658	0.4451359332
0.6690403967	-429.1971435547	-9.9634523392	0.0528748612	0.3756777950
0.6690404661	-427.4995422363	0.0059633073	0.0528748612	0.3756777950
0.6690405356	-427.5754089355	-0.0355706774	0.0488354254	0.3172491671
0.6690406050	-422.0054626465	9.1612148285	0.0488354254	0.3172491671
0.6690406743	-424.1651916504	-3.4002580643	0.0488354254	0.3172491671
0.6690407437	-418.7089538574	-4.6464333534	0.0488354254	0.3172491671
0.6690408132	-419.7193603516	9.3107528687	0.0488354254	0.3172491671
0.6690408825	-417.1932983398	6.3199329376	0.0488354254	0.3172491671
0.6690409519	-419.0499572754	-4.5218110085	0.0488354254	0.3172491671
0.6690410214	-427.7420959473	-11.2927074432	0.0389624422	0.2930125522
0.6690410908	-454.8567810059	-11.9988794327	0.0389624422	0.2930125522
0.6690411602	-467.5124206543	-4.6464333534	0.0360933438	0.2337746530
0.6690412296	-475.6968078613	4.3260474205	0.0360933438	0.2337746530
0.6690412989	-486.2304382324	3.3291044235	0.0360933438	0.2337746530
0.6690413684	-495.4379577637	4.4506654739	0.0360933438	0.2337746530
0.6690414378	-491.3457336426	-0.0355706774	0.0360933438	0.2337746530
0.6690415072	-490.6636962891	-9.0080556870	0.0360933438	0.2337746530
0.6690415766	-490.3226318359	12.3015851974	0.0360933438	0.2337746530
0.6690416460	-482.0018310547	6.7187075615	0.0327820501	0.2165600628
0.6690417154	-481.7593688965	20.2771186829	0.0327820501	0.2165600628
0.6690417848	-482.7293395996	14.8936347961	0.0318054880	0.1966923008
0.6690418542	-480.2032470703	-4.7128953934	0.0318054880	0.1966923008
0.6690419236	-478.7280273438	-1.6556051970	0.0318054880	0.1966923008
0.6690419930	-480.3447265625	-1.9879181385	0.0318054880	0.1966923008
0.6690420624	-473.8780212402	6.3199329376	0.0318054880	0.1966923008
0.6690421318	-470.8467407227	1.3352230787	0.0318054880	0.1966923008
0.6690422012	-466.9061279297	-17.6066780090	0.0318054880	0.1966923008
0.6690422706	-465.0873413086	-8.6342000961	0.0289773705	0.1908329279
0.6690423400	-466.2998352051	2.3321616650	0.0289773705	0.1908329279
0.6690424094	-465.7138366699	16.1564273834	0.0280674530	0.1738642231
0.6690424788	-467.4113159180	5.9876155853	0.0280674530	0.1738642231
0.6690425482	-465.0873413086	8.3138141632	0.0280674530	0.1738642231
0.6690426176	-460.9951477051	6.6937837601	0.0280674530	0.1738642231
0.6690426870	-463.7232666016	2.2075433731	0.0280674530	0.1738642231
0.6690427564	-457.2438964844	-1.1571359634	0.0280674530	0.1738642231
0.6690428258	-456.5997619629	-11.6250333786	0.0254300073	0.1684047179
0.6690428952	-454.9225158691	-7.9031128883	0.0254300073	0.1684047179
0.6690429646	-458.4185485840	10.3076972961	0.0246431302	0.1525800436
0.6690430340	-456.5997619629	5.3229899406	0.0246431302	0.1525800436
0.6690431034	-452.3560180664	-3.6494908333	0.0246431302	0.1525800436
0.6690431728	-452.1539001465	0.0059633073	0.0246431302	0.1525800436
0.6690432422	-453.2653808594	2.3321576118	0.0246431302	0.1525800436
0.6690433116	-447.8090820313	-5.6433763504	0.0246431302	0.1525800436
0.6690433810	-450.8403625488	9.3107566833	0.0246431302	0.1525800436
0.6690434504	-452.4696960449	-9.0080556870	0.0226716196	0.1478587809
0.6690435429	-447.3544311523	-2.2786929607	0.0226716196	0.1478587809
0.6690435892	-449.7415466309	1.0859781504	0.0222574888	0.1360297175
0.6690436586	-447.6954040527	-1.1571359634	0.0222574888	0.1360297175
0.6690437280	-446.5587158203	10.8061733246	0.0222574888	0.1360297175
0.6690437974	-443.1484985352	-3.7741050720	0.0222574888	0.1360297175
0.6690438668	-439.5109863281	-6.7649331093	0.0222574888	0.1360297175
0.6690439362	-439.9277954102	-0.6586624980	0.0222574888	0.1360297175
0.6690440056	-438.1090393066	-3.6494908333	0.0222574888	0.1360297175
0.6690440750	-436.5933837891	-3.6494948864	0.0155226413	0.1335449326
0.6690441675	-438.1469421387	-13.4942960739	0.0155226413	0.1335449326
0.6690442138	-437.2804565430	-12.4225826263	0.0130654994	0.0931358481
0.6690443063	-432.3496093750	3.3291044235	0.0130654994	0.0931358481
0.6690443526	-428.6110229492	13.9631538391	0.0130654994	0.0931358481
0.6690444220	-429.0151977539	8.3138103485	0.0130654994	0.0931358481
0.6690444914	-434.1683654785	3.3291044235	0.0130654994	0.0931358481
0.6690445608	-431.3265686035	1.0859822035	0.0130654994	0.0931358481
0.6690446534	-429.9624938965	6.6937837601	0.0028763295	0.0783929964
0.6690446996	-429.0151977539	4.3260431290	0.0028763295	0.0783929964
0.6690447921	-427.9163818359	11.1800222397	0.0005189857	0.0172579767
0.6690448384	-426.2113342285	15.6662626266	0.0005189857	0.0172579767
0.6690449078	-425.1882629395	-0.0355788805	0.0005189857	0.0172579767
0.6690449772	-440.8750915527	-13.4942922592	0.0005189857	0.0172579767
0.6690450466	-459.9721069336	-1.1571359634	0.0005189857	0.0172579767
0.6690451392	-489.2996215820	2.2075433731	0.0005189857	0.0172579767
0.6690451854	-496.4609680176	21.2740592957	0.0005189857	0.0172579767
0.6690452548	-508.1314086914	-2.6525480747	0.0000000000	0.0031139142
0.6690453242	-506.9189147949	-1.6556051970	0.0000000000	0.0031139142
0.6690453936	-501.1594543457	3.3291044235	0.0000000000	0.0000000000
0.6690454630	-501.9172668457	-0.0355706774	0.0000000000	0.0000000000
0.6690455324	-503.8497619629	-16.8589706421	0.0000000000	0.0000000000
0.6690456018	-497.8250427246	-5.6433720589	0.0000000000	0.0000000000
0.6690456712	-499.6437988281	-2.6525480747	0.0000000000	0.0000000000
0.6690457406	-492.6719055176	-0.6586624980	0.0000000000	0.0000000000
0.6690458100	-492.3687744141	7.3168754578	0.0000000000	0.0000000000
0.6690458794	-497.2188415527	-0.6586624980	0.0000000000	0.0000000000
0.6690459488	-494.7558898926	-1.1571359634	0.0000000000	0.0000000000
0.6690460182	-495.4379272461	3.3291087151	0.0000000000	0.0000000000
0.6690460876	-496.8020019531	-1.1571317911	0.0000000000	0.0000000000
0.6690461570	-493.7328491211	1.0859863758	0.0000000000	0.0000000000
0.6690462264	-492.0277404785	10.0584630966	0.0000000000	0.0000000000
0.6690462958	-492.6719055176	8.3138103485	0.0000000000	0.0000000000
0.6690463652	-487.8218994141	2.3321616650	0.0000000000	0.0000000000
0.6690464346	-491.6185302734	4.4506616592	0.0000000000	0.0000000000
0.6690465040	-491.3457336426	-1.1571359634	0.0000000000	0.0000000000
0.6690465735	-485.7075805664	-15.2887878418	0.0000000000	0.0000000000
0.6690466429	-484.1237487793	4.7248220444	0.0000000000	0.0000000000
0.6690467123	-487.8445739746	17.4607563019	0.0000000000	0.0000000000
0.6690467817	-488.2260742188	-1.6556051970	0.0000000000	0.0000000000
0.6690468510	-484.7905883789	9.3107614517	0.0000000000	0.0000000000
0.6690469205	-481.2945556641	17.1533699036	0.0001654927	0.0000000000
0.6690469899	-480.5872497559	-7.7701811790	0.0001654927	0.0000000000
0.6690470593	-481.5572509766	-1.6556051970	0.0001654927	0.0000000000
0.6690471287	-481.0015258789	-2.9516320229	0.0001654927	0.0000000000
0.6690471981	-477.4094543457	-13.5690631866	0.0001654927	0.0000000000
0.6690472674	-481.2970275879	-4.5965862274	0.0001654927	0.0000000000
0.6690473369	-480.8297119141	15.0265560150	0.0008810174	0.0009929560
0.6690474063	-481.2742919922	1.0029060841	0.0008810174	0.0009929560
0.6690474988	-478.6144104004	-1.5309869051	0.0013559935	0.0052861043
0.6690475451	-478.5462036133	-3.0263988972	0.0013559935	0.0052861043
0.6690476145	-478.1419677734	-4.5135059357	0.0013559935	0.0052861043
0.6690476839	-480.7691040039	1.1358337402	0.0013559935	0.0052861043
0.6690477533	-484.0707092285	-1.6805248260	0.0013559935	0.0052861043
0.6690478227	-481.8805847168	-3.3171777725	0.0013559935	0.0052861043
0.6690478921	-478.4249572754	-0.1269602031	0.0013559935	0.0052861043
0.6690479615	-478.5007324219	9.4602994919	0.0034283487	0.0081359611
0.6690480309	-482.5676574707	-6.8397002220	0.0034283487	0.0081359611
0.6690481003	-481.8654479980	-3.4750292301	0.0041292794	0.0205700922
0.6690481697	-484.5278625488	-1.8549987078	0.0041292794	0.0205700922
0.6690482391	-483.0021057129	-2.3534638882	0.0041292794	0.0205700922
0.6690483085	-480.5695190430	1.5346083641	0.0041292794	0.0205700922
0.6690483779	-479.7789001465	-0.9909794331	0.0041292794	0.0205700922
0.6690484473	-478.2733764648	-8.2603454590	0.0041292794	0.0205700922
0.6690485167	-475.9999694824	11.1800241470	0.0041292794	0.0205700922
0.6690485861	-478.7886962891	-3.2507119179	0.0073118135	0.0247756765
0.6690486555	-483.5780944824	14.6277818680	0.0073118135	0.0247756765
0.6690487249	-484.2854309082	14.2954683304	0.0084644718	0.0438708809
0.6690487943	-494.8948364258	1.3352230787	0.0084644718	0.0438708809
0.6690488637	-524.1162719727	16.5552005768	0.0084644718	0.0438708809
0.6690489331	-538.4440917969	19.2801742554	0.0084644718	0.0438708809
0.6690490025	-551.1754150391	7.3168716431	0.0084644718	0.0438708809
0.6690490719	-557.1621704102	10.8061695099	0.0084644718	0.0438708809
0.6690491413	-557.5411376953	10.9723253250	0.0084644718	0.0438708809
0.6690492107	-564.2503051758	8.4467401505	0.0132976076	0.0507868311
0.6690492801	-571.5859375000	-20.2651958466	0.0132976076	0.0507868311
0.6690493495	-572.2326049805	-23.3224792480	0.0149434639	0.0797856456
0.6690494189	-570.0072021484	-8.2603454590	0.0149434639	0.0797856456
0.6690494883	-572.1315917969	1.0693719387	0.0149434639	0.0797856456
0.6690495577	-569.8934936523	1.4598373175	0.0149434639	0.0797856456
0.6690496271	-567.3927001953	6.6937837601	0.0149434639	0.0797856456
0.6690496965	-568.4536743164	8.3138103485	0.0149434639	0.0797856456
0.6690497659	-568.4536743164	3.3290963173	0.0211513364	0.0896607833
0.6690498353	-568.1100463867	-14.6823148727	0.0211513364	0.0896607833
0.6690499047	-572.1669311523	-17.9805316925	0.0232544208	0.1269080184
0.6690499741	-566.6348876953	-12.6219673157	0.0232544208	0.1269080184
0.6690500435	-571.8259277344	-11.2511739731	0.0232544208	0.1269080184
0.6690501129	-566.6348876953	-0.6586624980	0.0232544208	0.1269080184
0.6690501823	-567.5443115234	-15.6127958298	0.0232544208	0.1269080184
0.6690502517	-563.4141845703	5.1983675957	0.0232544208	0.1269080184
0.6690503211	-560.9765625000	3.9937303066	0.0232544208	0.1269080184
0.6690503905	-566.6348876953	8.3138141632	0.0305183470	0.1395265246
0.6690504599	-568.8577880859	5.3229899406	0.0305183470	0.1395265246
0.6690505293	-564.3235473633	-1.1571359634	0.0305183470	0.1395265246
0.6690505987	-563.6415405273	-6.7649331093	0.0305183470	0.1395265246
